014095,http://www.akaigawa.com/,200,Apache,,北海道,赤井川村,http,,,赤井川村,17170
014231,http://www.town.nanporo.hokkaido.jp/,200,Apache,,北海道,南幌町,http,,,南幌町 - Nanporo Town,0
014249,http://www.town.naie.hokkaido.jp/,200,Apache,,北海道,奈井江町,http,,,健康と福祉のまち　北海道奈井江町ホームページ,0
014257,http://town.kamisunagawa.hokkaido.jp/,200,Apache,,北海道,上砂川町,http,,,北海道上砂川町公式ホームページ,0
014273,http://www.town.yuni.lg.jp/,200,Apache/2.2.3 (CentOS) DAV/2 PHP/5.1.6 mod_python/3.2.8 Python/2.4.3 mod_ssl/2.2.3 OpenSSL/0.9.8e-fips-rhel5 mod_perl/2.0.4 Perl/v5.8.8,,北海道,由仁町,http,,,由仁町ＨＰ,51696
014281,https://www.maoi-net.jp/,200,Apache,TLSv1.2,北海道,長沼町,https,ECDHE-RSA-AES256-GCM-SHA384,Cybertrust Japan Extended Validation Server CA,北海道長沼町[まおいネット],24721
014290,http://www.town.kuriyama.hokkaido.jp/,200,Apache,,北海道,栗山町,http,,,栗山町,47486
014303,http://www.town.tsukigata.hokkaido.jp/,200,i-SITE Webserver,,北海道,月形町,http,,,    トップページ/月形町,57176
014311,http://www.town.urausu.hokkaido.jp/,200,Apache/2.4.6 (CentOS) OpenSSL/1.0.2k-fips,,北海道,浦臼町,http,,,浦臼町公式ホームページ,25556
014320,https://www.town.shintotsukawa.lg.jp/,200,Apache,TLSv1.0,北海道,新十津川町,http/https,DHE-RSA-AES128-SHA,GlobalSign Organization Validation CA - SHA256 - G2,北海道新十津川町,0
014338,https://www.town.moseushi.hokkaido.jp/,200,Apache/2.4.6 (CentOS) OpenSSL/1.0.1e-fips,TLSv1.2,北海道,妹背牛町,http/https,ECDHE-RSA-AES128-GCM-SHA256,JPRS Domain Validation Authority - G2,妹背牛町ホームページ,29298
014346,http://www.town.chippubetsu.hokkaido.jp/,200,nginx,,北海道,秩父別町,http,,,秩父別町ホームページ,0
014362,https://www.town.uryu.hokkaido.jp/,200,Apache,TLSv1.2,北海道,雨竜町,http/https,ECDHE-RSA-AES256-GCM-SHA384,GeoTrust DV SSL CA - G3,北海道雨竜町公式ホームページ トップページ,35850
014371,http://www.town.hokuryu.hokkaido.jp/,200,nginx,,北海道,北竜町,http,,,北竜町,0
014389,https://www.town.numata.hokkaido.jp/,200,Apache,TLSv1.0,北海道,沼田町,https,AES256-SHA,GlobalSign Domain Validation CA - SHA256 - G2,北海道沼田町 公式ホームページ,30136
014524,https://www.town.takasu.hokkaido.jp/,200,Apache,TLSv1.2,北海道,鷹栖町,http/https,ECDHE-RSA-AES128-GCM-SHA256,JPRS Domain Validation Authority - G1,鷹栖町ホームページ,47693
014532,https://www.town.higashikagura.lg.jp/,200,nginx,TLSv1.2,北海道,東神楽町,https,ECDHE-RSA-AES256-GCM-SHA384,GlobalSign Domain Validation CA - SHA256 - G2,東神楽町,20061
014541,http://town.tohma.hokkaido.jp/,200,Apache,,北海道,当麻町,http,,,当麻町,0
014559,http://www.town.pippu.hokkaido.jp/,200,Apache,,北海道,比布町,http,,,北海道比布町 「スキーといちごのまち「ぴっぷ」へようこそ！」,19278
